"year";"month";"day";"hour";"doy";"ft";"collar";"gft";"g3";"rn";"t5mo1";"sm10mo1"
2006;6;30;10;181;1;15;"FO";1;0.409;14.4089339256235;12.7489564641602
2006;6;30;9;181;1;11;"FO";1;0.46;13.6937237587839;12.8658863191651
2006;6;30;9;181;1;11;"FO";1;0.463;13.6937237587839;12.8658863191651
2006;6;7;10;158;1;11;"FO";1;0.215;8.16151974438687;13.9786820266107
2006;6;7;10;158;1;11;"FO";1;0.198;8.16151974438687;13.9786820266107
2006;6;7;10;158;1;11;"FO";1;0.197;8.16151974438687;13.9786820266107
2006;6;7;11;158;1;13;"FO";1;0.231;8.36167184331585;13.9969649379024
2006;6;7;11;158;1;13;"FO";1;0.205;8.36167184331585;13.9969649379024
2006;6;7;11;158;1;13;"FO";1;0.21;8.36167184331585;13.9969649379024
2006;6;7;12;158;1;15;"FO";1;0.248;8.54047438502574;14.0143401203872
2006;6;7;12;158;1;15;"FO";1;0.238;8.54047438502574;14.0143401203872
2006;6;7;12;158;1;15;"FO";1;0.254;8.54047438502574;14.0143401203872
2006;6;7;15;158;9;91;"MI";3;0;8.94676918040835;80.7697076553213
2006;6;7;16;158;9;93;"MI";3;0.018;9.04908649712331;81.6812968177344
2006;6;7;16;158;9;93;"MI";3;0.114;9.04908649712331;81.6812968177344
2006;6;7;16;158;9;93;"MI";3;0.022;9.04908649712331;81.6812968177344
2006;6;7;17;158;9;95;"MI";3;0.054;8.88799114740189;80.1968089087201
2006;6;7;17;158;9;95;"MI";3;0.106;8.88799114740189;80.1968089087201
2006;6;7;17;158;9;95;"MI";3;0.073;8.88799114740189;80.1968089087201
2006;6;8;10;159;8;83;"MI";3;0.042;8.60309637345351;81.8213563739105
2006;6;8;10;159;8;83;"MI";3;0.053;8.60309637345351;81.8213563739105
2006;6;8;10;159;8;85;"MI";3;0.057;8.60309637345351;81.8213563739105
2006;6;8;10;159;8;85;"MI";3;0.07;8.60309637345351;81.8213563739105
2006;6;8;10;159;8;85;"MI";3;0.058;8.60309637345351;81.8213563739105
2006;6;8;11;159;7;73;"TR";2;0.276;8.75494708201235;77.2102885012966
2006;6;8;11;159;7;73;"TR";2;0.28;8.75494708201235;77.2102885012966
2006;6;8;11;159;7;73;"TR";2;0.278;8.75494708201235;77.2102885012966
2006;6;8;11;159;7;75;"TR";2;0.146;8.75494708201235;77.2102885012966
2006;6;8;11;159;7;75;"TR";2;0.115;8.75494708201235;77.2102885012966
2006;6;8;11;159;7;75;"TR";2;0.108;8.75494708201235;77.2102885012966
2006;6;8;12;159;7;71;"TR";2;0.186;9.26776956327348;77.0677737073311
2006;6;8;12;159;7;71;"TR";2;0.216;9.26776956327348;77.0677737073311
2006;6;8;12;159;7;71;"TR";2;0.196;9.26776956327348;77.0677737073311
2006;6;8;13;159;6;61;"TR";2;0.122;9.21500482624907;67.2812336436858
2006;6;8;13;159;6;61;"TR";2;0.207;9.21500482624907;67.2812336436858
2006;6;8;14;159;6;63;"TR";2;0.335;9.04834830659115;67.4075089317137
2006;6;8;14;159;6;63;"TR";2;0.331;9.04834830659115;67.4075089317137
2006;6;8;14;159;6;63;"TR";2;0.304;9.04834830659115;67.4075089317137
2006;6;8;14;159;6;65;"TR";2;0.38;9.04834830659115;67.4075089317137
2006;6;8;14;159;6;65;"TR";2;0.396;9.04834830659115;67.4075089317137
2006;6;8;15;159;5;51;"TR";2;0.161;9.33509445302887;42.967722745442
2006;6;8;15;159;5;51;"TR";2;0.245;9.33509445302887;42.967722745442
2006;6;8;15;159;5;51;"TR";2;0.112;9.33509445302887;42.967722745442
2006;6;8;16;159;5;55;"TR";2;0.214;9.41323040158355;44.5806540844431
2006;6;8;16;159;5;55;"TR";2;0.203;9.41323040158355;44.5806540844431
2006;6;8;16;159;5;55;"TR";2;0.225;9.41323040158355;44.5806540844431
2006;6;8;9;159;8;81;"MI";3;0.068;7.96133359336638;81.9737882012018
2006;6;8;9;159;8;81;"MI";3;0.071;7.96133359336638;81.9737882012018
2006;6;8;9;159;8;81;"MI";3;0.062;7.96133359336638;81.9737882012018
2006;6;9;10;160;2;23;"FO";1;0.31;9.0132831244881;18.5329070791963
2006;6;9;10;160;2;23;"FO";1;0.154;9.0132831244881;18.5329070791963
2006;6;9;10;160;2;23;"FO";1;0.178;9.0132831244881;18.5329070791963
2006;6;9;10;160;2;25;"FO";1;0.122;9.0132831244881;18.5329070791963
2006;6;9;10;160;2;25;"FO";1;0.146;9.0132831244881;18.5329070791963
2006;6;9;10;160;2;25;"FO";1;0.133;9.0132831244881;18.5329070791963
2006;6;9;12;160;3;35;"FO";1;0.159;9.79322557735828;15.3725051829086
2006;6;9;12;160;3;35;"FO";1;0.19;9.79322557735828;15.3725051829086
2006;6;9;12;160;3;35;"FO";1;0.176;9.79322557735828;15.3725051829086
2006;6;9;13;160;3;31;"FO";1;0.195;9.88341386248758;15.2133208838758
2006;6;9;13;160;3;31;"FO";1;0.223;9.88341386248758;15.2133208838758
2006;6;9;13;160;3;31;"FO";1;0.218;9.88341386248758;15.2133208838758
2006;6;9;13;160;3;33;"FO";1;0.193;9.88341386248758;15.2133208838758
2006;6;9;13;160;3;33;"FO";1;0.177;9.88341386248758;15.2133208838758
2006;6;9;13;160;3;33;"FO";1;0.187;9.88341386248758;15.2133208838758
2006;6;9;14;160;4;41;"FO";1;0.264;10.3790762383465;21.2574947009776
2006;6;9;14;160;4;41;"FO";1;0.296;10.3790762383465;21.2574947009776
2006;6;9;14;160;4;41;"FO";1;0.254;10.3790762383465;21.2574947009776
2006;6;9;14;160;4;43;"FO";1;0.304;10.3790762383465;21.2574947009776
2006;6;9;14;160;4;43;"FO";1;0.288;10.3790762383465;21.2574947009776
2006;6;9;14;160;4;45;"FO";1;0.35;10.3790762383465;21.2574947009776
2006;6;9;14;160;4;45;"FO";1;0.367;10.3790762383465;21.2574947009776
2006;6;9;14;160;4;45;"FO";1;0.344;10.3790762383465;21.2574947009776
2006;6;9;9;160;2;21;"FO";1;0.093;8.62174595172806;18.5845387399774
2006;6;9;9;160;2;21;"FO";1;0.187;8.62174595172806;18.5845387399774
2006;6;9;9;160;2;21;"FO";1;0.143;8.62174595172806;18.5845387399774
2006;7;3;15;184;2;21;"FO";1;0.281;15.8556597706135;10.2446198797391
2006;7;3;15;184;2;21;"FO";1;0.334;15.8556597706135;10.2446198797391
2006;7;3;15;184;2;21;"FO";1;0.317;15.8556597706135;10.2446198797391
2006;7;3;16;184;2;23;"FO";1;0.388;15.7879344218118;10.2511992065303
2006;7;3;16;184;2;23;"FO";1;0.492;15.7879344218118;10.2511992065303
2006;7;3;16;184;2;25;"FO";1;0.292;15.7879344218118;10.2511992065303
2006;7;3;16;184;2;25;"FO";1;0.299;15.7879344218118;10.2511992065303
2006;7;3;16;184;2;25;"FO";1;0.333;15.7879344218118;10.2511992065303
2006;7;5;10;186;4;41;"FO";1;0.449;13.0012554738;9.14712205221513
2006;7;5;10;186;4;41;"FO";1;0.394;13.0012554738;9.14712205221513
2006;7;5;10;186;4;41;"FO";1;0.444;13.0012554738;9.14712205221513
2006;7;5;10;186;4;43;"FO";1;0.4;13.0012554738;9.14712205221513
2006;7;5;10;186;4;43;"FO";1;0.367;13.0012554738;9.14712205221513
2006;7;5;10;186;4;43;"FO";1;0.41;13.0012554738;9.14712205221513
2006;7;5;11;186;4;45;"FO";1;0.484;14.0289960532635;9.27531458093251
2006;7;5;11;186;4;45;"FO";1;0.493;14.0289960532635;9.27531458093251
2006;7;5;11;186;4;45;"FO";1;0.46;14.0289960532635;9.27531458093251
2006;7;5;13;186;5;51;"TR";2;0.246;14.3705222487744;26.7884091617562
2006;7;5;13;186;5;51;"TR";2;0.22;14.3705222487744;26.7884091617562
2006;7;5;13;186;5;51;"TR";2;0.247;14.3705222487744;26.7884091617562
2006;7;5;14;186;5;53;"TR";2;0.191;14.6049300944384;27.1076018603038
2006;7;5;14;186;5;53;"TR";2;0.176;14.6049300944384;27.1076018603038
2006;7;5;14;186;5;53;"TR";2;0.199;14.6049300944384;27.1076018603038
2006;7;5;14;186;5;55;"TR";2;0.324;14.6049300944384;27.1076018603038
2006;7;5;14;186;5;55;"TR";2;0.277;14.6049300944384;27.1076018603038
2006;7;5;14;186;5;55;"TR";2;0.241;14.6049300944384;27.1076018603038
2006;7;5;15;186;6;63;"TR";2;0.432;13.8258352034515;60.0440225238468
2006;7;5;15;186;6;63;"TR";2;0.387;13.8258352034515;60.0440225238468
2006;7;5;15;186;6;63;"TR";2;0.45;13.8258352034515;60.0440225238468
2006;7;5;15;186;6;65;"TR";2;0.619;13.8258352034515;60.0440225238468
2006;7;5;15;186;6;65;"TR";2;0.71;13.8258352034515;60.0440225238468
2006;7;5;15;186;6;65;"TR";2;0.651;13.8258352034515;60.0440225238468
2006;7;5;9;186;3;31;"FO";1;0.215;11.949155059973;10.7507655500907
2006;7;5;9;186;3;31;"FO";1;0.285;11.949155059973;10.7507655500907
2006;7;5;9;186;3;31;"FO";1;0.26;11.949155059973;10.7507655500907
2006;7;5;9;186;3;33;"FO";1;0.275;11.949155059973;10.7507655500907
2006;7;5;9;186;3;33;"FO";1;0.151;11.949155059973;10.7507655500907
2006;7;5;9;186;3;33;"FO";1;0.135;11.949155059973;10.7507655500907
2006;7;5;9;186;3;35;"FO";1;0.275;11.949155059973;10.7507655500907
2006;7;5;9;186;3;35;"FO";1;0.287;11.949155059973;10.7507655500907
2006;7;5;9;186;3;35;"FO";1;0.269;11.949155059973;10.7507655500907
2006;7;6;13;187;7;71;"TR";2;0.475;14.8070828426447;59.418288894591
2006;7;6;13;187;7;71;"TR";2;0.382;14.8070828426447;59.418288894591
2006;7;6;13;187;7;71;"TR";2;0.429;14.8070828426447;59.418288894591
2006;7;6;13;187;7;73;"TR";2;0.695;14.8070828426447;59.418288894591
2006;7;6;13;187;7;73;"TR";2;0.676;14.8070828426447;59.418288894591
2006;7;6;13;187;7;73;"TR";2;0.797;14.8070828426447;59.418288894591
2006;7;6;13;187;7;75;"TR";2;0.35;14.8070828426447;59.418288894591
2006;7;6;14;187;8;81;"MI";3;0.209;15.763366053623;63.9257966552148
2006;7;6;14;187;8;81;"MI";3;0.201;15.763366053623;63.9257966552148
2006;7;6;14;187;8;81;"MI";3;0.198;15.763366053623;63.9257966552148
2006;7;6;14;187;8;83;"MI";3;0.203;15.763366053623;63.9257966552148
2006;7;6;14;187;8;83;"MI";3;0.209;15.763366053623;63.9257966552148
2006;7;6;14;187;8;83;"MI";3;0.187;15.763366053623;63.9257966552148
2006;7;6;15;187;8;85;"MI";3;0.183;16.2098097267271;68.5315198333575
2006;7;6;15;187;8;85;"MI";3;0.21;16.2098097267271;68.5315198333575
2006;7;6;15;187;8;85;"MI";3;0.194;16.2098097267271;68.5315198333575
2006;7;6;15;187;9;91;"MI";3;0.164;16.4638265126795;68.5315198333575
2006;7;6;15;187;9;91;"MI";3;0.156;16.4638265126795;68.5315198333575
2006;7;6;16;187;9;93;"MI";3;0.219;16.8164947107182;69.7512962875691
2006;7;6;16;187;9;93;"MI";3;0.33;16.8164947107182;69.7512962875691
2006;7;6;16;187;9;93;"MI";3;0.255;16.8164947107182;69.7512962875691
2006;7;6;16;187;9;95;"MI";3;0.283;16.8164947107182;69.7512962875691
2006;7;6;16;187;9;95;"MI";3;0.277;16.8164947107182;69.7512962875691
2006;7;6;16;187;9;95;"MI";3;0.28;16.8164947107182;69.7512962875691
2006;8;2;15;214;2;21;"FO";1;0.489;14.7000960066839;7.28798517944686
2006;8;2;15;214;2;21;"FO";1;0.304;14.7000960066839;7.28798517944686
2006;8;2;15;214;2;21;"FO";1;0.38;14.7000960066839;7.28798517944686
2006;8;2;16;214;2;25;"FO";1;0.239;14.5307826346795;7.42097604625289
2006;8;2;16;214;2;25;"FO";1;0.265;14.5307826346795;7.42097604625289
2006;8;2;16;214;2;25;"FO";1;0.254;14.5307826346795;7.42097604625289
2006;8;2;16;214;2;25;"FO";1;0.251;14.5307826346795;7.42097604625289
2006;8;21;9;233;1;11;"FO";1;0.352;16.9762181812192;8.13057224991673
2006;8;21;9;233;1;11;"FO";1;0.376;16.9762181812192;8.13057224991673
2006;8;21;9;233;1;11;"FO";1;0.318;16.9762181812192;8.13057224991673
2006;8;3;10;215;1;13;"FO";1;0.48;15.3696640004826;7.49371406189059
2006;8;3;10;215;1;13;"FO";1;0.554;15.3696640004826;7.49371406189059
2006;8;3;10;215;1;15;"FO";1;0.314;15.3696640004826;7.49371406189059
2006;8;3;10;215;1;15;"FO";1;0.371;15.3696640004826;7.49371406189059
2006;8;3;10;215;1;15;"FO";1;0.32;15.3696640004826;7.49371406189059
2006;8;3;11;215;3;31;"FO";1;0.211;13.5983122737659;9.34524819053891
2006;8;3;11;215;3;31;"FO";1;0.214;13.5983122737659;9.34524819053891
2006;8;3;14;215;3;35;"FO";1;0.231;14.8566535853319;9.41158824845314
2006;8;3;14;215;3;35;"FO";1;0.218;14.8566535853319;9.41158824845314
2006;8;3;14;215;3;35;"FO";1;0.202;14.8566535853319;9.41158824845314
2006;8;3;15;215;4;41;"FO";1;0.459;15.8107332260716;6.19825775312166
2006;8;3;15;215;4;41;"FO";1;0.416;15.8107332260716;6.19825775312166
2006;8;3;15;215;4;43;"FO";1;0.423;15.8107332260716;6.19825775312166
2006;8;3;15;215;4;43;"FO";1;0.4;15.8107332260716;6.19825775312166
2006;8;3;15;215;4;43;"FO";1;0.403;15.8107332260716;6.19825775312166
2006;8;3;16;215;4;45;"FO";1;0.446;15.8347458564329;6.22896557694677
2006;8;3;16;215;4;45;"FO";1;0.476;15.8347458564329;6.22896557694677
2006;8;3;16;215;4;45;"FO";1;0.473;15.8347458564329;6.22896557694677
2006;8;3;9;215;1;13;"FO";1;0.448;14.7451894518241;7.20158022981529
2006;8;30;10;242;9;95;"MI";3;0.257;12.72380204212;57.0890265418238
2006;8;30;13;242;5;53;"TR";2;0.255;13.3504140315329;21.0223792739121
2006;8;30;16;242;1;15;"FO";1;0.478;16.2129715106367;8.86446059516386
2006;8;31;11;243;7;75;"TR";2;0.271;13.4035686834037;51.7677956513855
2006;8;31;13;243;3;31;"FO";1;0.358;14.0664324203894;10.1747521671992
2006;8;31;14;243;3;33;"FO";1;0.374;14.3455866362658;10.21468901652
2006;8;31;14;243;3;35;"FO";1;0.266;14.3455866362658;10.21468901652
2006;8;31;15;243;6;61;"TR";2;0.364;13.48458613939;50.2211442431977
2006;8;31;15;243;6;63;"TR";2;0.501;13.48458613939;50.2211442431977
2006;8;31;15;243;6;65;"TR";2;0.905;13.48458613939;50.2211442431977
2006;8;31;17;243;4;41;"FO";1;0.709;15.3833084056405;7.31904368271024
2006;8;31;17;243;4;43;"FO";1;0.637;15.3833084056405;7.31904368271024
2006;8;31;17;243;4;45;"FO";1;0.75;15.3833084056405;7.31904368271024
2006;8;31;9;243;8;81;"MI";3;0.156;13.2006076609005;58.6904243439509
2006;8;31;9;243;8;83;"MI";3;0.122;13.2006076609005;58.6904243439509
2006;8;31;9;243;8;85;"MI";3;0.102;13.2006076609005;58.6904243439509
2006;8;4;10;216;5;53;"TR";2;0.195;13.1463923880846;18.4761024946313
2006;8;4;10;216;5;53;"TR";2;0.192;13.1463923880846;18.4761024946313
2006;8;4;10;216;5;53;"TR";2;0.19;13.1463923880846;18.4761024946313
2006;8;4;10;216;5;55;"TR";2;0.212;13.1463923880846;18.4761024946313
2006;8;4;10;216;5;55;"TR";2;0.227;13.1463923880846;18.4761024946313
2006;8;4;10;216;5;55;"TR";2;0.234;13.1463923880846;18.4761024946313
2006;8;4;13;216;6;61;"TR";2;0.246;14.3654848861533;44.9428432278638
2006;8;4;13;216;6;61;"TR";2;0.233;14.3654848861533;44.9428432278638
2006;8;4;13;216;6;61;"TR";2;0.255;14.3654848861533;44.9428432278638
2006;8;4;14;216;6;65;"TR";2;0.674;14.7384780491972;45.5040872756857
2006;8;4;14;216;6;65;"TR";2;0.744;14.7384780491972;45.5040872756857
2006;8;4;14;216;6;65;"TR";2;0.698;14.7384780491972;45.5040872756857
2006;8;4;15;216;7;73;"TR";2;0.587;15.0977514555053;50.732604925461
2006;8;4;15;216;7;73;"TR";2;0.561;15.0977514555053;50.732604925461
2006;8;4;15;216;7;73;"TR";2;0.555;15.0977514555053;50.732604925461
2006;8;4;15;216;7;75;"TR";2;0.332;15.0977514555053;50.732604925461
2006;8;4;9;216;5;51;"TR";2;0.213;12.4258053069692;17.9228463243858
2006;8;4;9;216;5;51;"TR";2;0.246;12.4258053069692;17.9228463243858
2006;8;4;9;216;5;51;"TR";2;0.241;12.4258053069692;17.9228463243858
2006;8;7;10;219;8;83;"MI";3;0.224;14.9176987113008;51.3747691829676
2006;8;7;10;219;8;83;"MI";3;0.234;14.9176987113008;51.3747691829676
2006;8;7;10;219;8;83;"MI";3;0.222;14.9176987113008;51.3747691829676
2006;8;7;10;219;8;85;"MI";3;0.171;14.9176987113008;51.3747691829676
2006;8;7;10;219;8;85;"MI";3;0.173;14.9176987113008;51.3747691829676
2006;8;7;15;219;9;91;"MI";3;0.221;17.8004825225301;51.945361385567
2006;8;7;15;219;9;91;"MI";3;0.248;17.8004825225301;51.945361385567
2006;8;7;15;219;9;93;"MI";3;0.286;17.8004825225301;51.945361385567
2006;8;7;15;219;9;93;"MI";3;0.316;17.8004825225301;51.945361385567
2006;8;7;15;219;9;93;"MI";3;0.349;17.8004825225301;51.945361385567
2006;8;7;16;219;9;95;"MI";3;0.501;17.7308196685966;48.7421309583118
2006;8;7;16;219;9;95;"MI";3;0.465;17.7308196685966;48.7421309583118
2006;8;7;16;219;9;95;"MI";3;0.521;17.7308196685966;48.7421309583118
2006;8;7;9;219;8;81;"MI";3;0.21;14.3167168436607;47.9180481886943
2006;8;7;9;219;8;81;"MI";3;0.192;14.3167168436607;47.9180481886943
2006;9;13;10;256;4;41;"FO";1;0.658;12.1175906765043;8.78804060485127
2006;9;13;10;256;4;43;"FO";1;0.603;12.1175906765043;8.78804060485127
2006;9;13;10;256;4;45;"FO";1;0.718;12.1175906765043;8.78804060485127
2006;9;13;14;256;9;95;"MI";3;0.202;13.6163573581441;65.111194133366
2006;9;14;12;257;8;81;"MI";3;0.105;12.8872385442024;65.7420450792151
2006;9;14;12;257;8;83;"MI";3;0.108;12.8872385442024;65.7420450792151
2006;9;14;13;257;6;61;"TR";2;0.321;11.5323240519687;57.0417028370674
2006;9;14;13;257;7;71;"TR";2;0.342;12.0914075167761;60.6352654154733
2006;9;14;13;257;7;73;"TR";2;0.35;12.0914075167761;60.6352654154733
2006;9;14;13;257;7;75;"TR";2;0.264;12.0914075167761;60.6352654154733
2006;9;14;13;257;8;85;"MI";3;0.101;12.8314330850644;65.6956993838085
2006;9;14;14;257;5;51;"TR";2;0.354;11.891876325179;23.325786141941
2006;9;14;14;257;5;53;"TR";2;0.218;11.891876325179;23.325786141941
2006;9;14;14;257;5;55;"TR";2;0.264;11.891876325179;23.325786141941
2006;9;14;14;257;6;63;"TR";2;0.484;11.4093156684117;56.3286819814527
2006;9;14;14;257;6;65;"TR";2;0.641;11.4093156684117;56.3286819814527
2006;9;14;15;257;2;21;"FO";1;0.26;11.699016487907;9.65290734258659
2006;9;14;15;257;3;31;"FO";1;0.346;12.0049859031483;10.8438193010322
2006;9;14;15;257;3;33;"FO";1;0.339;12.0049859031483;10.8438193010322
2006;9;14;15;257;3;35;"FO";1;0.263;12.0049859031483;10.8438193010322
